Name,Value,Byte Offset,Type
fp_c9_data[274],"0.00, 0.00, 0.00, 0.00",4384,float4
fp_c9_data[275],"0.00, 0.00, 0.00, 0.00",4400,float4
fp_c9_data[276],"0.00, 0.00, 0.00, 0.00",4416,float4
fp_c9_data[277],"0.00, 0.00, 0.00, 0.00",4432,float4
fp_c9_data[278],"0.00, 0.00, 0.00, 0.00",4448,float4
fp_c9_data[279],"0.00, 0.00, 0.00, 0.00",4464,float4
fp_c9_data[280],"0.00, 0.00, 0.00, 0.00",4480,float4
fp_c9_data[281],"0.00, 0.00, 0.00, 0.00",4496,float4
fp_c9_data[282],"0.00, 0.00, 0.00, 0.00",4512,float4
fp_c9_data[283],"0.00, 0.00, 0.00, 0.00",4528,float4
fp_c9_data[284],"0.00, 0.00, 0.00, 0.00",4544,float4
fp_c9_data[285],"0.00, 0.00, 0.00, 0.00",4560,float4
fp_c9_data[286],"0.00, 0.00, 0.00, 0.00",4576,float4
fp_c9_data[287],"0.00, 0.00, 0.00, 0.00",4592,float4
fp_c9_data[288],"0.00, 0.00, 0.00, 0.00",4608,float4
fp_c9_data[289],"0.00, 0.00, 0.00, 0.00",4624,float4
fp_c9_data[290],"0.00, 0.00, 0.00, 0.00",4640,float4
fp_c9_data[291],"0.00, 0.00, 0.00, 0.00",4656,float4
fp_c9_data[292],"0.00, 0.00, 0.00, 0.00",4672,float4
fp_c9_data[293],"0.00, 0.00, 0.00, 0.00",4688,float4
fp_c9_data[294],"0.00, 0.00, 0.00, 0.00",4704,float4
fp_c9_data[295],"0.00, 0.00, 0.00, 0.00",4720,float4
fp_c9_data[296],"0.00, 0.00, 0.00, 0.00",4736,float4
fp_c9_data[297],"0.00, 0.00, 0.00, 0.00",4752,float4
fp_c9_data[298],"0.00, 0.00, 0.00, 0.00",4768,float4
fp_c9_data[299],"0.00, 0.00, 0.00, 0.00",4784,float4
fp_c9_data[300],"0.00, 0.00, 0.00, 0.00",4800,float4
fp_c9_data[301],"0.00, 0.00, 0.00, 0.00",4816,float4
fp_c9_data[302],"0.00, 0.00, 0.00, 0.00",4832,float4
fp_c9_data[303],"0.00, 0.00, 0.00, 0.00",4848,float4
fp_c9_data[304],"0.00, 0.00, 0.00, 0.00",4864,float4
fp_c9_data[305],"0.00, 0.00, 0.00, 0.00",4880,float4
fp_c9_data[306],"0.00, 0.00, 0.00, 0.00",4896,float4
fp_c9_data[307],"0.00, 0.00, 0.00, 0.00",4912,float4
fp_c9_data[308],"0.00, 0.00, 0.00, 0.00",4928,float4
fp_c9_data[309],"0.00, 0.00, 0.00, 0.00",4944,float4
fp_c9_data[310],"0.00, 0.00, 0.00, 0.00",4960,float4
fp_c9_data[311],"0.00, 0.00, 0.00, 0.00",4976,float4
fp_c9_data[312],"0.00, 0.00, 0.00, 0.00",4992,float4
fp_c9_data[313],"0.00, 0.00, 0.00, 0.00",5008,float4
fp_c9_data[314],"0.00, 0.00, 0.00, 0.00",5024,float4
fp_c9_data[315],"0.00, 0.00, 0.00, 0.00",5040,float4
fp_c9_data[316],"0.00, 0.00, 0.00, 0.00",5056,float4
fp_c9_data[317],"0.00, 0.00, 0.00, 0.00",5072,float4
fp_c9_data[318],"0.00, 0.00, 0.00, 0.00",5088,float4
fp_c9_data[319],"0.00, 0.00, 0.00, 0.00",5104,float4
fp_c9_data[320],"0.00, 0.00, 0.00, 0.00",5120,float4
fp_c9_data[321],"0.00, 0.00, 0.00, 0.00",5136,float4
fp_c9_data[322],"0.00, 0.00, 0.00, 0.00",5152,float4
fp_c9_data[323],"0.00, 0.00, 0.00, 0.00",5168,float4
fp_c9_data[324],"0.00, 0.00, 0.00, 0.00",5184,float4
fp_c9_data[325],"0.00, 0.00, 0.00, 0.00",5200,float4
fp_c9_data[326],"0.00, 0.00, 0.00, 0.00",5216,float4
fp_c9_data[327],"0.00, 0.00, 0.00, 0.00",5232,float4
fp_c9_data[328],"0.00, 0.00, 0.00, 0.00",5248,float4
fp_c9_data[329],"0.00, 0.00, 0.00, 0.00",5264,float4
fp_c9_data[330],"0.00, 0.00, 0.00, 0.00",5280,float4
fp_c9_data[331],"0.00, 0.00, 0.00, 0.00",5296,float4
fp_c9_data[332],"0.00, 0.00, 0.00, 0.00",5312,float4
fp_c9_data[333],"0.00, 0.00, 0.00, 0.00",5328,float4
fp_c9_data[334],"0.00, 0.00, 0.00, 0.00",5344,float4
fp_c9_data[335],"0.00, 0.00, 0.00, 0.00",5360,float4
fp_c9_data[336],"0.00, 0.00, 0.00, 0.00",5376,float4
fp_c9_data[337],"0.00, 0.00, 0.00, 0.00",5392,float4
fp_c9_data[338],"0.00, 0.00, 0.00, 0.00",5408,float4
fp_c9_data[339],"0.00, 0.00, 0.00, 0.00",5424,float4
fp_c9_data[340],"0.00, 0.00, 0.00, 0.00",5440,float4
fp_c9_data[341],"0.00, 0.00, 0.00, 0.00",5456,float4
fp_c9_data[342],"0.00, 0.00, 0.00, 0.00",5472,float4
fp_c9_data[343],"0.00, 0.00, 0.00, 0.00",5488,float4
fp_c9_data[344],"0.00, 0.00, 0.00, 0.00",5504,float4
fp_c9_data[345],"0.00, 0.00, 0.00, 0.00",5520,float4
fp_c9_data[346],"0.00, 0.00, 0.00, 0.00",5536,float4
fp_c9_data[347],"0.00, 0.00, 0.00, 0.00",5552,float4
fp_c9_data[348],"0.00, 0.00, 0.00, 0.00",5568,float4
fp_c9_data[349],"0.00, 0.00, 0.00, 0.00",5584,float4
fp_c9_data[350],"0.00, 0.00, 0.00, 0.00",5600,float4
fp_c9_data[351],"0.00, 0.00, 0.00, 0.00",5616,float4
fp_c9_data[352],"0.00, 0.00, 0.00, 0.00",5632,float4
fp_c9_data[353],"0.00, 0.00, 0.00, 0.00",5648,float4
fp_c9_data[354],"0.00, 0.00, 0.00, 0.00",5664,float4
fp_c9_data[355],"0.00, 0.00, 0.00, 0.00",5680,float4
fp_c9_data[356],"0.00, 0.00, 0.00, 0.00",5696,float4
fp_c9_data[357],"0.00, 0.00, 0.00, 0.00",5712,float4
fp_c9_data[358],"0.00, 0.00, 0.00, 0.00",5728,float4
fp_c9_data[359],"0.00, 0.00, 0.00, 0.00",5744,float4
fp_c9_data[360],"0.00, 0.00, 0.00, 0.00",5760,float4
fp_c9_data[361],"0.00, 0.00, 0.00, 0.00",5776,float4
fp_c9_data[362],"0.00, 0.00, 0.00, 0.00",5792,float4
fp_c9_data[363],"0.00, 0.00, 0.00, 0.00",5808,float4
fp_c9_data[364],"0.00, 0.00, 0.00, 0.00",5824,float4
fp_c9_data[365],"0.00, 0.00, 0.00, 0.00",5840,float4
fp_c9_data[366],"0.00, 0.00, 0.00, 0.00",5856,float4
fp_c9_data[367],"0.00, 0.00, 0.00, 0.00",5872,float4
fp_c9_data[368],"0.00, 0.00, 0.00, 0.00",5888,float4
fp_c9_data[369],"0.00, 0.00, 0.00, 0.00",5904,float4
fp_c9_data[370],"0.00, 0.00, 0.00, 0.00",5920,float4
fp_c9_data[371],"0.00, 0.00, 0.00, 0.00",5936,float4
fp_c9_data[372],"0.00, 0.00, 0.00, 0.00",5952,float4
fp_c9_data[373],"0.00, 0.00, 0.00, 0.00",5968,float4
fp_c9_data[374],"0.00, 0.00, 0.00, 0.00",5984,float4
fp_c9_data[375],"0.00, 0.00, 0.00, 0.00",6000,float4
fp_c9_data[376],"0.00, 0.00, 0.00, 0.00",6016,float4
fp_c9_data[377],"0.00, 0.00, 0.00, 0.00",6032,float4
fp_c9_data[378],"0.00, 0.00, 0.00, 0.00",6048,float4
fp_c9_data[379],"0.00, 0.00, 0.00, 0.00",6064,float4
fp_c9_data[380],"0.00, 0.00, 0.00, 0.00",6080,float4
fp_c9_data[381],"0.00, 0.00, 0.00, 0.00",6096,float4
fp_c9_data[382],"0.00, 0.00, 0.00, 0.00",6112,float4
fp_c9_data[383],"0.00, 0.00, 0.00, 0.00",6128,float4
fp_c9_data[384],"0.00, 0.00, 0.00, 0.00",6144,float4
