Name,Value,Byte Offset,Type
vp_c1_data[1787],"2.79336E-23, 8.59238E+10, 4.11725E-23, 8.59269E+10",28592,float4
vp_c1_data[1788],"-5.31794E+37, 2.89425E-39, 7.34353E-40, 8.38943E+07",28608,float4
vp_c1_data[1789],"7.34362E-40, 8.38953E+07, 2.48000E-38, 3.61690E+16",28624,float4
vp_c1_data[1790],"-5.31794E+37, 2.91748E-39, 2.48000E-38, 3.61692E+16",28640,float4
vp_c1_data[1791],"4.95957E-38, 3.61690E+16, 4.95956E-38, 3.61692E+16",28656,float4
vp_c1_data[1792],"-5.32210E+37, 2.89434E-39, 7.31270E-38, 2.61279E+17",28672,float4
vp_c1_data[1793],"2.79336E-23, 8.64669E+10, 6.13750E-38, 5.66606E+15",28688,float4
vp_c1_data[1794],"-5.31794E+37, 2.91721E-39, 1.02175E-22, 2.39225E+07",28704,float4
vp_c1_data[1795],"7.34353E-40, 8.38964E+07, 1.10955E-37, 4.95567E+16",28720,float4
vp_c1_data[1796],"-5.31794E+37, 2.89426E-39, 8.48605E-38, 4.95573E+16",28736,float4
vp_c1_data[1797],"6.72481E-38, 2.61279E+17, 7.31342E-38, 5.63149E+15",28752,float4
vp_c1_data[1798],"-5.31794E+37, 2.91721E-39, 7.57050E-23, 5.66724E+07",28768,float4
vp_c1_data[1799],"3.65693E-38, 5.66647E+15, 9.07509E-38, 1.63255E+17",28784,float4
vp_c1_data[1800],"-5.38440E+37, 5.83299E-39, 5.05169E-39, 2.24072E+17",28800,float4
vp_c1_data[1801],"9.91884E-38, 1.63255E+17, 6.47544E-40, 2.14767E+10",28816,float4
vp_c1_data[1802],"3.00985E-35, 2.91721E-39, 1.51410E-22, 2.39225E+07",28832,float4
vp_c1_data[1803],"5.05490E-39, 5.05529E+17, 5.55061E-38, 5.63108E+15",28848,float4
vp_c1_data[1804],"-5.31794E+37, 2.91721E-39, 9.47022E-39, 6.19283E+16",28864,float4
vp_c1_data[1805],"5.58704E-23, 8.59280E+10, 7.34357E-40, 8.38943E+07",28880,float4
vp_c1_data[1806],"-5.31793E+37, 2.91721E-39, 9.07508E-38, 0.00004",28896,float4
vp_c1_data[1807],"5.06247E-39, 6.19283E+16, 6.43005E-25, 7.97074E+07",28912,float4
vp_c1_data[1808],"-5.31794E+37, 2.91721E-39, 9.07566E-38, 1.63255E+17",28928,float4
vp_c1_data[1809],"4.53811E-38, 5.66606E+15, 2.43607E-29, 1.64381E+17",28944,float4
vp_c1_data[1810],"-5.31793E+37, 2.91874E-39, 6.72582E-38, 1.63255E+17",28960,float4
vp_c1_data[1811],"2.04349E-22, 2.39225E+07, 6.95056E-25, 5.69018E+07",28976,float4
vp_c1_data[1812],"-4.83664E+25, 2.91721E-39, 3.92708E-36, 1335748.00",28992,float4
vp_c1_data[1813],"6.52248E-39, 1.71799E+10, 1.02175E-22, 5.66724E+07",29008,float4
vp_c1_data[1814],"-3.32371E+36, 2.91721E-39, 7.34339E-40, 8.38953E+07",29024,float4
vp_c1_data[1815],"4.24424E-38, 5.63122E+15, 2.48179E-38, 2.24072E+17",29040,float4
vp_c1_data[1816],"-5.51733E+37, 2.91730E-39, 6.13506E-38, 3.61690E+16",29056,float4
vp_c1_data[1817],"3.02820E-22, 2.39225E+07, 1.51410E-22, 5.66724E+07",29072,float4
vp_c1_data[1818],"-3.32371E+36, 2.91721E-39, 6.13506E-38, 3.61692E+16",29088,float4
vp_c1_data[1819],"8.23385E-23, 8.59311E+10, 1.53448E-38, 5.66626E+15",29104,float4
vp_c1_data[1820],"-5.31794E+37, 8.79468E-39, 9.07566E-38, 1.64381E+17",29120,float4
vp_c1_data[1821],"2.04349E-22, 5.66724E+07, 6.47555E-40, 2.14767E+10",29136,float4
vp_c1_data[1822],"-3.32371E+36, 2.91721E-39, 1.11731E-22, 8.59122E+10",29152,float4
vp_c1_data[1823],"6.13506E-38, 4.95534E+16, 7.34342E-40, 8.38943E+07",29168,float4
vp_c1_data[1824],"-5.31794E+37, 2.91865E-39, 3.95058E-38, 5.63087E+15",29184,float4
vp_c1_data[1825],"9.46767E-39, 2.65783E+17, 7.61129E-31, 7.97074E+07",29200,float4
vp_c1_data[1826],"-7.38013E+20, 2.89569E-39, 1.64667E-22, 8.59164E+10",29216,float4
vp_c1_data[1827],"6.52860E-39, 1.71799E+10, 7.11825E-31, 7.97074E+07",29232,float4
vp_c1_data[1828],"-1.88931E+23, 2.91721E-39, 7.34329E-40, 8.38953E+07",29248,float4
vp_c1_data[1829],"6.52896E-39, 1.71799E+10, 5.54716E-38, 1.63255E+17",29264,float4
vp_c1_data[1830],"-5.31794E+37, 2.91730E-39, 1.82789E-38, 5.66537E+15",29280,float4
vp_c1_data[1831],"4.08698E-22, 2.39225E+07, 3.02820E-22, 5.66724E+07",29296,float4
vp_c1_data[1832],"-4.25455E+37, 9.42749E-40, nan, 0.00031",29312,float4
vp_c1_data[1833],"5.05527E-39, 5.66551E+15, 3.59667E-39, 4.14331E+17",29328,float4
vp_c1_data[1834],"-4.25456E+37, 2.82538E-39, nan, 0.00031",29344,float4
vp_c1_data[1835],"1.53434E-38, 5.63087E+15, 2.48258E-38, 4.14331E+17",29360,float4
vp_c1_data[1836],"-5.31794E+37, 2.89721E-39, 2.23481E-22, 8.59175E+10",29376,float4
vp_c1_data[1837],"1.65642E-31, 1310836.50, 1.53316E-31, 1335524.50",29392,float4
vp_c1_data[1838],"-5.31794E+37, 2.91721E-39, 3.94972E-38, 5.63019E+15",29408,float4
vp_c1_data[1839],"6.62797E-31, 6.08339E+07, 7.34349E-40, 8.38943E+07",29424,float4
vp_c1_data[1840],"-5.32002E+37, 2.89434E-39, 6.13506E-31, 6.08339E+07",29440,float4
vp_c1_data[1841],"2.81981E-31, 1310932.50, 2.57329E-31, 1310964.50",29456,float4
vp_c1_data[1842],"-5.31794E+37, 2.91723E-39, 6.45724E-40, 0.00021",29472,float4
vp_c1_data[1843],"1.82789E-38, 5.66516E+15, 2.77365E-38, 5.66489E+15",29488,float4
vp_c1_data[1844],"-5.35117E+37, 2.89425E-39, 2.48035E-38, 5.63046E+15",29504,float4
vp_c1_data[1845],"6.46094E-40, 0.00005, 2.43584E-29, 1.01057E+17",29520,float4
vp_c1_data[1846],"-5.31794E+37, 2.91721E-39, 1.82774E-38, 6.08340E+07",29536,float4
vp_c1_data[1847],"1.97475E-38, 5.66523E+15, 5.05885E-39, 5.63094E+15",29552,float4
vp_c1_data[1848],"-5.31794E+37, 2.89425E-39, 6.52391E-39, 5.73553E+15",29568,float4
vp_c1_data[1849],"2.26866E-38, 5.66530E+15, 1.82792E-38, 5.63046E+15",29584,float4
vp_c1_data[1850],"-4.25456E+37, 1.45215E-39, 3.58338E-39, 2.61279E+17",29600,float4
vp_c1_data[1851],"3.29328E-22, 1310772.50, 1.04768E-31, -1.48861E+29",29616,float4
vp_c1_data[1852],"nan, 2.91578E-39, 1.97461E-38, 2.43265E+17",29632,float4
vp_c1_data[1853],"1.54071E-31, -1.48861E+29, 1.38711E-38, 2.43405E+17",29648,float4
vp_c1_data[1854],"5.31743E+37, 2.93443E-39, 1.92589E-32, -1.48861E+29",29664,float4
vp_c1_data[1855],"1.30960E-32, -1.48861E+29, 7.34705E-40, -2.36118E+21",29680,float4
vp_c1_data[1856],"-1.27793E+38, 2.91578E-39, 3.54999E-36, 7.97074E+07",29696,float4
vp_c1_data[1857],"1.02315E-34, -1.48861E+29, -1.14349E-19, 0.00006",29712,float4
vp_c1_data[1858],"8.47197E-21, 2.91721E-39, 1.50463E-34, -1.48861E+29",29728,float4
vp_c1_data[1859],"2.04624E-34, -1.48861E+29, 1.04771E-31, -1.48861E+29",29744,float4
vp_c1_data[1860],"nan, 2.89282E-39, 6.42869E-40, -2.36118E+21",29760,float4
vp_c1_data[1861],"nan, -8.85732E+20, 6.48229E-40, 2.36223E+10",29776,float4
vp_c1_data[1862],"-2.65909E+36, 2.89282E-39, 6.48229E-40, 2.36223E+10",29792,float4
vp_c1_data[1863],"6.48229E-40, 2.36223E+10, 6.48229E-40, 2.36223E+10",29808,float4
vp_c1_data[1864],"0.00, 0.00, 0.00, 0.00",29824,float4
vp_c1_data[1865],"0.00, 0.00, 0.00, 0.00",29840,float4
vp_c1_data[1866],"0.00, 0.00, 0.00, 0.00",29856,float4
vp_c1_data[1867],"0.00, 0.00, 0.00, 0.00",29872,float4
vp_c1_data[1868],"0.00, 0.00, 0.00, 0.00",29888,float4
vp_c1_data[1869],"0.00, 0.00, 0.00, 0.00",29904,float4
vp_c1_data[1870],"0.00, 0.00, 0.00, 0.00",29920,float4
vp_c1_data[1871],"0.00, 0.00, 0.00, 0.00",29936,float4
vp_c1_data[1872],"1.00, 7.34684E-40, 1.46937E-39, 2.93874E-39",29952,float4
vp_c1_data[1873],"5.87747E-39, 0.25, 0.00, 0.00",29968,float4
vp_c1_data[1874],"0.00, 0.00, 0.00, 0.00",29984,float4
vp_c1_data[1875],"0.00, 0.00, 0.00, 0.00",30000,float4
vp_c1_data[1876],"0.00, 0.00, 0.00, 0.00",30016,float4
vp_c1_data[1877],"0.00, 0.00, 0.00, 0.00",30032,float4
vp_c1_data[1878],"0.00, 0.00, 0.00, 0.00",30048,float4
vp_c1_data[1879],"0.00, 0.00, 0.00, 0.00",30064,float4
vp_c1_data[1880],"0.00, 0.00, 0.00, 0.00",30080,float4
vp_c1_data[1881],"0.00, 0.00, 0.00, 0.00",30096,float4
vp_c1_data[1882],"0.00, 0.00, 0.00, 0.00",30112,float4
vp_c1_data[1883],"0.00, 0.00, 0.00, 0.00",30128,float4
vp_c1_data[1884],"0.00, 0.00, 0.00, 0.00",30144,float4
vp_c1_data[1885],"0.00, 0.00, 0.00, 0.00",30160,float4
vp_c1_data[1886],"0.00, 0.00, 0.00, 0.00",30176,float4
vp_c1_data[1887],"0.00, 0.00, 0.00, 0.00",30192,float4
vp_c1_data[1888],"5.69046E-28, 0.00, 0.00, 0.00",30208,float4
vp_c1_data[1889],"0.00, 0.00, 0.00, 0.00",30224,float4
vp_c1_data[1890],"0.00, 0.00, 0.00, 0.00",30240,float4
vp_c1_data[1891],"6.04243E-40, 0.00, 0.00, 0.00",30256,float4
vp_c1_data[1892],"0.00, 0.00, -3.03165E-13, 1.40130E-44",30272,float4
vp_c1_data[1893],"0.00, 0.00, 0.00, 0.00",30288,float4
vp_c1_data[1894],"0.00, 0.00, 0.00, 0.00",30304,float4
vp_c1_data[1895],"0.00, 0.00, 2.10195E-44, 0.00",30320,float4
vp_c1_data[1896],"-7.38013E+20, 2.93730E-39, 7.28958E-40, 2.42388E-38",30336,float4
vp_c1_data[1897],"-8.32137E+09, -3.80459E+19, 4.30231E-36, 7.97074E+07",30352,float4
vp_c1_data[1898],"-7.38142E+20, 2.61588E-39, 6.52176E-39, 1.71799E+10",30368,float4
vp_c1_data[1899],"6.61180E-39, -5.64926E+19, 3.12494, -5.64926E+19",30384,float4
vp_c1_data[1900],"-1.93656E+23, 2.68762E-39, -2.66157E+29, -7.91658E+14",30400,float4
vp_c1_data[1901],"3.12494, -5.64926E+19, -3.12494, -5.64926E+19",30416,float4
vp_c1_data[1902],"-3.32365E+36, 2.91721E-39, -6.61181E-39, -5.64926E+19",30432,float4
vp_c1_data[1903],"1.77509E-36, 6.08339E+07, 1.58701E-36, 6.08339E+07",30448,float4
vp_c1_data[1904],"-5.59210E+37, 2.92152E-39, 6.43209E-40, 1.88617E-08",30464,float4
vp_c1_data[1905],"6.42860E-40, 1.88617E-08, 1.53365E-38, 7.97072E+07",30480,float4
vp_c1_data[1906],"-3.99092E+36, 2.55918E-29, 2.11329E-39, 5.62991E+15",30496,float4
vp_c1_data[1907],"1.23985E-38, 5.62998E+15, 2.82909E-19, -1.61409E+19",30512,float4
vp_c1_data[1908],"1.13707E-12, 1.22385E-38, -8.32137E+09, -3.80459E+19",30528,float4
vp_c1_data[1909],"6.52284E-39, 1.71799E+10, 1.39586E-38, -5.64926E+19",30544,float4
vp_c1_data[1910],"1.71804E+11, 2.38690E-38, 4.74988, -5.64926E+19",30560,float4
vp_c1_data[1911],"-4.53135E+29, -7.12502E+14, 9.46265E-39, 4.14331E+17",30576,float4
vp_c1_data[1912],"-2.66313E+37, 2.91865E-39, -6.43569E-40, 0.00006",30592,float4
vp_c1_data[1913],"6.43576E-40, 5.37976E-06, 8.60986E-41, 2.42446E-38",30608,float4
vp_c1_data[1914],"-7.56451E+20, 2.64171E-39, 1.41455E-19, -1.06434E+15",30624,float4
vp_c1_data[1915],"-3.12494, -5.64926E+19, -6.61181E-39, -5.64926E+19",30640,float4
vp_c1_data[1916],"-1.51143E+24, 8.79325E-39, -3.12494, -5.64926E+19",30656,float4
vp_c1_data[1917],"6.52320E-39, 1.71799E+10, 1.24003E-38, 2.61279E+17",30672,float4
vp_c1_data[1918],"-4.25445E+37, 2.64765E-39, -3.12494, -5.64926E+19",30688,float4
vp_c1_data[1919],"3.17430E-36, 8.59122E+10, 6.61181E-39, -5.64926E+19",30704,float4
vp_c1_data[1920],"-5.80378E+25, 2.91578E-39, 3.55082E-36, 8.69859E+10",30720,float4
vp_c1_data[1921],"6.61181E-39, -5.64926E+19, 1.38941E-24, 7.97074E+07",30736,float4
vp_c1_data[1922],"-9.90466E+28, 1.87785E-36, 6.52356E-39, 1.71799E+10",30752,float4
vp_c1_data[1923],"6.52428E-39, 1.71799E+10, 3.92707E-36, 1310804.00",30768,float4
vp_c1_data[1924],"-4.25452E+37, 2.73355E-39, 3.12494, -5.64926E+19",30784,float4
vp_c1_data[1925],"1.68077E-38, 2.65783E+17, -6.61181E-39, -5.64926E+19",30800,float4
vp_c1_data[1926],"-4.25455E+37, 2.64888E-39, 9.46014E-39, 2.61279E+17",30816,float4
vp_c1_data[1927],"1.09306E-38, 2.65783E+17, 6.61181E-39, -5.64926E+19",30832,float4
vp_c1_data[1928],"-7.60713E+30, 1.46707E-38, 9.46085E-39, 2.61279E+17",30848,float4
vp_c1_data[1929],"3.12494, -5.64926E+19, 1.82763E-38, 2.61279E+17",30864,float4
vp_c1_data[1930],"-2.65894E+37, 2.92295E-39, -6.61181E-39, -5.64926E+19",30880,float4
vp_c1_data[1931],"1.07929E-24, 2.35293E+07, 2.10195E-44, -3.24663E+21",30896,float4
vp_c1_data[1932],"-3.32501E+36, 2.91723E-39, 1.09313E-38, 2.43405E+17",30912,float4
vp_c1_data[1933],"7.99329E-39, 2.43405E+17, 6.42867E-40, 2.61279E+17",30928,float4
vp_c1_data[1934],"-5.31794E+37, 2.93501E-38, 2.11259E-39, 2.61279E+17",30944,float4
vp_c1_data[1935],"3.58232E-39, 2.61279E+17, 9.46230E-39, 2.43405E+17",30960,float4
vp_c1_data[1936],"-3.98833E+36, 2.91578E-39, 1.97475E-38, 5.62998E+15",30976,float4
vp_c1_data[1937],"1.68095E-38, 5.62984E+15, 1.82785E-38, 5.62991E+15",30992,float4
vp_c1_data[1938],"nan, 2.89282E-39, 6.42869E-40, -2.36118E+21",31008,float4
vp_c1_data[1939],"nan, -8.85732E+20, 6.48229E-40, 2.36223E+10",31024,float4
vp_c1_data[1940],"0.00, 0.00, 0.00, 0.00",31040,float4
vp_c1_data[1941],"0.00, 0.00, 0.00, 0.00",31056,float4
vp_c1_data[1942],"0.00, 0.00, 0.00, 0.00",31072,float4
vp_c1_data[1943],"0.00, 0.00, 0.00, 0.00",31088,float4
vp_c1_data[1944],"0.00, 0.00, 0.00, 0.00",31104,float4
vp_c1_data[1945],"0.00, 0.00, 0.00, 0.00",31120,float4
vp_c1_data[1946],"0.00, 0.00, 0.00, 0.00",31136,float4
vp_c1_data[1947],"0.00, 0.00, 0.00, 0.00",31152,float4
vp_c1_data[1948],"0.00, 0.00, 0.00, 0.00",31168,float4
vp_c1_data[1949],"0.00, 0.00, 0.00, 0.00",31184,float4
vp_c1_data[1950],"0.00, 0.00, 0.00, 0.00",31200,float4
vp_c1_data[1951],"0.00, 0.00, 0.00, 0.00",31216,float4
vp_c1_data[1952],"5.69046E-28, 0.00, 0.00, 0.00",31232,float4
vp_c1_data[1953],"0.00, 0.00, 0.00, 0.00",31248,float4
vp_c1_data[1954],"0.00, 0.00, 0.00, 0.00",31264,float4
vp_c1_data[1955],"5.52584E-40, 0.00, 0.00, 0.00",31280,float4
vp_c1_data[1956],"0.00, 0.00, 2.51525E-29, 0.00",31296,float4
vp_c1_data[1957],"0.00, 0.00, 0.00, 0.00",31312,float4
vp_c1_data[1958],"0.00, 5.28743E-38, 0.00, 0.00",31328,float4
vp_c1_data[1959],"0.00, 0.00, 0.00, 0.00",31344,float4
vp_c1_data[1960],"-7.38013E+20, 2.93443E-39, -3.90372E+19, 1.93292E+10",31360,float4
vp_c1_data[1961],"4.81473E-33, -1.34006E+29, 1.92593E-34, -1.32817E+21",31376,float4
vp_c1_data[1962],"-4.25560E+37, 2.93443E-39, 1.23978E-38, 2.36604E+07",31392,float4
vp_c1_data[1963],"1.23978E-38, 5.69018E+07, 8.26540E-40, -6.14018E+29",31408,float4
vp_c1_data[1964],"-5.31794E+37, 2.91578E-39, 3.54999E-36, 7.97074E+07",31424,float4
vp_c1_data[1965],"1.02315E-34, -1.48861E+29, -3.91813E+19, 1.93292E+10",31440,float4
vp_c1_data[1966],"-4.25456E+37, 2.92152E-39, 1.50463E-34, -1.48861E+29",31456,float4
vp_c1_data[1967],"-1.14353E-19, 0.00006, 6.54816E-33, -1.48861E+29",31472,float4
vp_c1_data[1968],"-1.06341E+38, 2.93443E-39, 2.04624E-34, -1.48861E+29",31488,float4
vp_c1_data[1969],"6.42869E-40, -6.14018E+29, 7.34705E-40, -2.36118E+21",31504,float4
vp_c1_data[1970],"-5.90398E+21, 5.54170E-39, 1.20368E-33, -1.34006E+29",31520,float4
vp_c1_data[1971],"3.59091E-39, 3.96471E+17, 2.12728E-39, 4.14331E+17",31536,float4
vp_c1_data[1972],"-2.65949E+37, 2.93443E-39, 2.11224E-39, 1.02746E+17",31552,float4
vp_c1_data[1973],"2.40741E-35, -1.32817E+21, 8.26540E-40, -6.14018E+29",31568,float4
vp_c1_data[1974],"-5.31794E+37, 2.91578E-39, 3.54999E-36, 7.97074E+07",31584,float4
vp_c1_data[1975],"1.02315E-34, -1.48861E+29, -3.91813E+19, 1.93292E+10",31600,float4
vp_c1_data[1976],"-4.25456E+37, 2.92152E-39, 1.50463E-34, -1.48861E+29",31616,float4
vp_c1_data[1977],"-1.14356E-19, 0.00006, 6.54816E-33, -1.48861E+29",31632,float4
vp_c1_data[1978],"-1.06341E+38, 2.93443E-39, 2.04624E-34, -1.48861E+29",31648,float4
vp_c1_data[1979],"6.42869E-40, -6.14018E+29, 7.34705E-40, -2.36118E+21",31664,float4
vp_c1_data[1980],"-7.38013E+20, 2.59579E-39, 9.81539E-37, 7.97074E+07",31680,float4
vp_c1_data[1981],"4.09249E-34, -1.34006E+29, 1.04768E-31, -1.34006E+29",31696,float4
vp_c1_data[1982],"-4.83655E+25, 2.73354E-39, 1.67628E-30, -1.34006E+29",31712,float4
vp_c1_data[1983],"4.19071E-31, -1.34006E+29, 6.01842E-34, -1.34006E+29",31728,float4
vp_c1_data[1984],"-3.16970E+30, 2.82538E-39, 1.54072E-31, -1.34006E+29",31744,float4
vp_c1_data[1985],"3.63791E-10, -1.34006E+29, 2.61919E-32, -1.34006E+29",31760,float4
vp_c1_data[1986],"-8.11449E+32, 2.82538E-39, 6.16286E-31, -1.34006E+29",31776,float4
vp_c1_data[1987],"2.46515E-30, -1.34006E+29, 6.54798E-33, -1.34006E+29",31792,float4
vp_c1_data[1988],"-7.47380E+20, 8.79325E-39, 1.09335E-38, 2.61279E+17",31808,float4
vp_c1_data[1989],"6.52608E-39, 1.71799E+10, 2.12183E-38, 2.61279E+17",31824,float4
vp_c1_data[1990],"-4.25446E+37, 2.68763E-39, 8.18498E-34, -1.34006E+29",31840,float4
vp_c1_data[1991],"1.97497E-38, 2.61279E+17, 8.38141E-31, -1.34006E+29",31856,float4
vp_c1_data[1992],"-4.48691E+30, 2.93414E-38, 2.11619E-39, 1.50463E-36",31872,float4
vp_c1_data[1993],"3.35257E-30, -1.34006E+29, 3.06882E-38, 5.62998E+15",31888,float4
vp_c1_data[1994],"-4.25446E+37, 2.73354E-39, 2.09535E-31, -1.34006E+29",31904,float4
vp_c1_data[1995],"3.58555E-39, 1.50463E-36, 3.08143E-31, -1.34006E+29",31920,float4
vp_c1_data[1996],"-8.16524E+32, 2.91578E-39, 3.67309E-39, 2.52287E+17",31936,float4
vp_c1_data[1997],"9.62947E-33, -1.34006E+29, 2.43626E-29, 6.61505E+16",31952,float4
vp_c1_data[1998],"-3.32367E+36, 2.91721E-39, 1.23257E-30, -1.34006E+29",31968,float4
vp_c1_data[1999],"2.43603E-29, 6.61505E+16, 2.43638E-29, 2.47909E+17",31984,float4
vp_c1_data[2000],"-8.50912E+37, 2.91721E-39, 2.26909E-38, 5.63046E+15",32000,float4
vp_c1_data[2001],"3.95029E-38, 5.63032E+15, 6.52428E-39, 2.43265E+17",32016,float4
vp_c1_data[2002],"-1.89153E+23, 1.17194E-37, 1.24014E-38, 5.63053E+15",32032,float4
vp_c1_data[2003],"4.93029E-30, -1.34006E+29, 1.53398E-38, 5.63032E+15",32048,float4
vp_c1_data[2004],"-5.31794E+37, 2.91721E-39, 5.05456E-39, 5.63039E+15",32064,float4
vp_c1_data[2005],"8.61084E-41, 2.42331E-38, 1.35770E-36, 5.66396E+07",32080,float4
vp_c1_data[2006],"-5.31794E+37, 2.89425E-39, 1.16966E-36, 6.08339E+07",32096,float4
vp_c1_data[2007],"7.28950E-40, 2.42331E-38, 1.74539E-24, 6.08339E+07",32112,float4
vp_c1_data[2008],"-5.31794E+37, 2.93443E-38, 8.20792E-40, 2.57025E-38",32128,float4
vp_c1_data[2009],"1.77945E-40, 2.42331E-38, 9.46373E-39, 2.43265E+17",32144,float4
vp_c1_data[2010],"-5.35117E+37, 5.83442E-39, 1.95198E-24, 6.08339E+07",32160,float4
vp_c1_data[2011],"9.12629E-40, 2.57025E-38, 2.77458E-38, 5.63074E+15",32176,float4
vp_c1_data[2012],"7.70521E-33, 2.91721E-39, 1.97486E-38, 6.08340E+07",32192,float4
vp_c1_data[2013],"5.05456E-39, 3.78483E+17, 5.84855E-37, 1310868.50",32208,float4
vp_c1_data[2014],"-5.31794E+37, 2.91721E-39, 2.19833E-39, 2.35099E-38",32224,float4
vp_c1_data[2015],"7.99508E-39, 2.43265E+17, 3.65506E-38, 7.97074E+07",32240,float4
vp_c1_data[2016],"-5.31793E+37, 2.91721E-39, 2.12165E-38, 6.08340E+07",32256,float4
vp_c1_data[2017],"6.31875E-37, 1310884.50, 1.97486E-38, 2.61279E+17",32272,float4
vp_c1_data[2018],"-6.38133E+37, 2.91721E-39, 3.65621E-38, 5.21668E+07",32288,float4
vp_c1_data[2019],"6.52571E-39, 1.50463E-36, 1.53408E-38, 2.61279E+17",32304,float4
vp_c1_data[2020],"-5.31793E+37, 4.80777E-34, 3.96856E-37, 6.08339E+07",32320,float4
vp_c1_data[2021],"1.24028E-38, 2.43265E+17, 7.93712E-37, 6.08339E+07",32336,float4
vp_c1_data[2022],"-5.31794E+37, 1.46722E-38, 2.43623E-29, 6.38987E+16",32352,float4
vp_c1_data[2023],"5.84935E-37, 6.08339E+07, 3.06752E-38, 2.43405E+17",32368,float4
vp_c1_data[2024],"-5.31793E+37, 2.91721E-39, 2.43596E-29, 6.38987E+16",32384,float4
vp_c1_data[2025],"-3.04080E+37, 8.68469E-21, 3.58699E-39, 1.50463E-36",32400,float4
vp_c1_data[2026],"-5.38440E+37, 2.91874E-39, 4.43887E-37, 1310884.00",32416,float4
vp_c1_data[2027],"8.87775E-37, 1310932.00, 6.31967E-37, 1310948.00",32432,float4
vp_c1_data[2028],"-4.25455E+37, 2.59579E-39, 5.05097E-39, 3.24259E+17",32448,float4
vp_c1_data[2029],"2.43619E-29, 6.38987E+16, 6.47890E-40, 1.71799E+10",32464,float4
vp_c1_data[2030],"-5.31794E+37, 2.91721E-39, 4.93697E-37, 1310900.00",32480,float4
vp_c1_data[2031],"2.43623E-29, 6.10839E+16, 2.20372E-39, 0.00008",32496,float4
vp_c1_data[2032],"-3.32371E+36, 2.91721E-39, 2.20370E-39, 0.00008",32512,float4
vp_c1_data[2033],"9.87393E-37, 1310932.00, 6.45728E-40, 5.43936E-06",32528,float4
vp_c1_data[2034],"-5.31794E+37, 2.91721E-39, 5.37915E-37, 5.66396E+07",32544,float4
vp_c1_data[2035],"6.81776E-37, 1310916.00, 2.79173E-38, 4.45927E+17",32560,float4
vp_c1_data[2036],"-3.32371E+36, 2.91721E-39, 2.43619E-29, 6.10839E+16",32576,float4
vp_c1_data[2037],"2.43596E-29, 6.10839E+16, 1.07588E-36, 5.66396E+07",32592,float4
vp_c1_data[2038],"-5.31794E+37, 2.91721E-39, 2.20371E-39, 0.00008",32608,float4
vp_c1_data[2039],"9.46301E-39, 2.43265E+17, 7.28960E-40, 2.42388E-38",32624,float4
vp_c1_data[2040],"-3.32436E+36, 2.91578E-39, 6.47890E-40, 1.86275E-08",32640,float4
vp_c1_data[2041],"7.26006E-37, 5.66396E+07, 2.49785E-38, 4.45870E+17",32656,float4
vp_c1_data[2042],"-4.25355E+37, 2.68906E-39, 1.53516E-38, 4.18835E+17",32672,float4
vp_c1_data[2043],"2.79173E-38, 4.45922E+17, 5.06602E-39, 4.18835E+17",32688,float4
vp_c1_data[2044],"-1.23818E+28, 2.91721E-39, 1.09331E-38, 2.43265E+17",32704,float4
vp_c1_data[2045],"1.38822E-38, 4.18835E+17, 7.93460E-37, 7.97074E+07",32720,float4
vp_c1_data[2046],"-3.32371E+36, 2.91721E-39, 7.93644E-37, 1319092.50",32736,float4
vp_c1_data[2047],"7.34346E-40, 8.38943E+07, 7.93781E-37, 1319092.50",32752,float4
vp_c1_data[2048],"-5.31794E+37, 4.80780E-34, 7.99400E-39, 2.43265E+17",32768,float4
vp_c1_data[2049],"2.92439E-37, 6.08339E+07, 1.98399E-37, 6.08339E+07",32784,float4
vp_c1_data[2050],"-3.36525E+36, 2.91865E-39, 1.46219E-37, 6.08339E+07",32800,float4
vp_c1_data[2051],"9.91997E-38, 6.08339E+07, 7.93804E-37, 8.64543E+10",32816,float4
vp_c1_data[2052],"-5.38440E+37, 4.80780E-34, 3.15943E-37, 1310788.00",32832,float4
vp_c1_data[2053],"2.21903E-37, 1310852.00, 1.57971E-37, 1310900.00",32848,float4
vp_c1_data[2054],"-3.32371E+36, 8.79468E-39, 1.10952E-37, 1310916.00",32864,float4
vp_c1_data[2055],"9.99142E-38, 2.32671E+07, 2.48057E-38, 2.61279E+17",32880,float4
vp_c1_data[2056],"-5.31794E+37, 4.80777E-34, 2.43611E-29, 2.43687E+17",32896,float4
vp_c1_data[2057],"-6.48250E-40, 0.00005, 3.39464E-37, 1310788.00",32912,float4
vp_c1_data[2058],"-3.36525E+36, 2.91721E-39, 2.45425E-37, 1310852.00",32928,float4
vp_c1_data[2059],"1.69732E-37, 1310820.00, 1.22712E-37, 1310804.00",32944,float4
vp_c1_data[2060],"-5.32625E+37, 2.92152E-39, 1.68091E-38, 5.63046E+15",32960,float4
vp_c1_data[2061],"2.43619E-29, 2.43687E+17, 3.62957E-37, 5.66396E+07",32976,float4
vp_c1_data[2062],"2.03321E-20, 2.91578E-39, 2.68940E-37, 5.66396E+07",32992,float4
vp_c1_data[2063],"3.00921E-34, -1.48861E+29, 1.81484E-37, 5.66396E+07",33008,float4
vp_c1_data[2064],"-4.25365E+37, 3.50123E-40, 2.04624E-34, -1.48861E+29",33024,float4
vp_c1_data[2065],"1.34462E-37, 5.66396E+07, 1.50460E-34, -1.48861E+29",33040,float4
